latitude,longitude,nwk
27.059615,95.009145,0
27.067778,68.614167,2
27.086901,93.60861,1
27.107117,65.565693,0
27.134111,85.064907,1
27.134111,85.064907,1
27.153611,-13.203333,3
27.163717,85.06078,3
27.166667,66.333333,1
27.171811,87.046981,0
27.179981,31.18425,1
27.211735,68.420065,0
27.218639,14.61845,4
27.231635,94.089991,2.5
27.233034,94.102607,2.5
27.288889,68.504444,0
27.293422,95.736874,0
27.338257,103.717465,18
27.340505,66.370608,3
27.340505,66.370608,0
27.340505,66.370608,0
27.340505,66.370608,2
27.340505,66.370608,0
27.340588,66.370633,3
27.341034,66.370579,3
27.341465,66.370547,0
27.348056,87.873333,1
27.350804,68.521887,0
27.35454,66.373386,0
27.366279,62.334945,3
27.366279,62.334945,5
27.366355,95.587821,5
27.367222,77.711944,1
27.374722,68.097222,0
27.376997,95.159999,0
27.379722,67.914957,0
27.379999,67.915103,3
27.380763,62.348337,20
27.4,87.65,5
27.407631,65.138763,3
27.407631,65.138763,3
27.407702,95.609001,5
27.422722,85.033015,1
27.432499,95.491177,0
27.447667,67.794385,1
27.454665,84.966835,16
27.472833,94.911962,18
27.479878,60.602282,1
27.479987,68.085659,0
27.480024,-99.510535,2
27.480024,-99.510535,7
27.480024,-99.510535,2
27.480024,-99.510535,0.5
27.480024,-99.510535,0
27.480024,-99.510535,0.5
27.489464,95.360144,3
27.492199,-109.940706,1
27.503399,66.449947,0
27.508215,66.42715,2
27.508215,66.42715,0
27.508215,66.42715,2
27.508215,66.42715,0
27.513143,66.444454,0
27.513473,95.882875,0
27.518015,66.433468,1
27.521834,68.746724,0
27.525514,68.754934,0
27.525627,68.745865,0
27.527306,68.743559,17
27.527306,68.743559,0
27.527306,68.743559,0
27.527758,84.352813,0
27.527758,84.355559,1
27.528896,68.759819,1
27.528896,68.759819,0
27.528896,68.759819,0
27.528896,68.759819,0
27.528896,68.759819,0
27.529131,84.354205,0
27.529357,68.758264,0
27.529737,68.756706,3
27.529952,68.758142,0
27.529991,60.582068,20
27.532629,95.638275,0
27.533333,83.666667,0
27.533333,83.666667,0
27.555834,95.693136,0
27.55737,68.210028,0
27.55788,68.208122,1
27.55788,68.208122,0
27.55788,68.208122,0
27.55788,68.208122,0
27.55788,68.208122,0
27.558732,95.687642,1
27.562461,68.21254,0
27.563994,68.215131,0
27.565428,95.558731,3
27.565428,95.558731,11
27.565638,78.658312,0
27.5667,80.6833,0
27.588784,68.000636,0
27.590884,68.001869,0
27.591667,68.618056,1
27.60742,84.564758,0
27.612917,87.140313,0
27.616667,85.55,0
27.61765,84.243586,0
27.634559,85.523361,0
27.64683,14.273643,0
27.649168,95.669435,0
27.649488,84.315908,0
27.649841,83.889706,0
27.658527,22.507416,5
27.665295,83.353518,0
27.665691,83.985008,0
27.666667,85.316667,3
27.668861,83.17026,0
27.669848,-8.145182,2
27.672331,86.045938,0
27.682084,85.248921,8
27.683333,84.433333,0
27.683528,30.842284,0
27.686447,66.137065,0
27.688922,66.203787,0
27.690634,66.198044,3
27.690634,66.198044,1
27.6908,68.848587,7
27.6908,68.848587,0
27.6908,68.848587,0
27.690971,66.197674,2
27.692192,66.19802,0
27.692648,68.851608,0
27.693901,85.368475,1
27.696173,68.366708,0
27.698424,68.841999,1
27.699939,85.333372,0
27.7,85.333333,8
27.7,85.333333,0
27.7,85.333333,0
27.7,85.333333,3
27.700002,85.333331,10
27.700201,85.333157,0
27.700552,85.331642,0
27.70148,85.333163,0
27.703366,83.452085,0
27.705415,67.570982,2
27.705415,68.847513,45
27.705567,85.312994,0
27.719211,85.295524,0
27.720979,85.304574,1
27.730912,85.295524,1
27.733333,82.75,0
27.736073,85.360131,0
27.738611,85.393611,0
27.741533,85.328483,0
27.742222,85.332299,1
27.749644,85.331823,0
27.757836,84.473606,0
27.776823,30.781921,2
27.787302,77.437118,1.25
27.787644,77.438801,1.25
27.788175,77.438029,1.25
27.791478,77.438115,1.25
27.795215,66.491078,1
27.79927,66.617309,1
27.799469,66.616535,3
27.799987,66.616667,0
27.8,66.616667,1
27.8,66.616667,0
27.8,66.616667,1
27.8,66.616667,2
27.8,66.616667,1
27.8,66.616667,2
27.8,66.616667,0
27.8,66.616667,0
27.800009,66.616609,1
27.800009,66.616609,1
27.800009,66.616609,1
27.800009,66.616609,1
27.800009,66.616609,2
27.800009,66.616609,2
27.800009,66.616609,23
27.800009,66.616609,0
27.800054,66.616525,2
27.800058,66.616432,3
27.800665,66.616432,0
27.800665,66.616774,4
27.801758,66.630034,3
27.802639,66.613857,2
27.803399,66.613871,0
27.80451,66.614133,2
27.80451,66.614133,0
27.80451,66.614133,2
27.80451,66.614133,1
27.80451,66.614133,3
27.80451,66.614133,1
27.80451,66.614133,1
27.80451,66.614133,4
27.80451,66.614133,3
27.80451,66.614133,8
27.80451,66.614133,1
27.80451,66.614133,1
27.80451,66.614133,1
27.80451,66.614133,2
27.80451,66.614133,2
27.80451,66.614133,0
27.80451,66.614133,0
27.80451,66.614133,0
27.80451,66.614133,0
27.80451,66.614133,0
27.80451,66.614133,6
27.80451,66.614133,0
27.80451,66.614133,6
27.80451,66.614133,0
27.80451,66.614133,11
27.80451,66.614133,8
27.80451,66.614133,0
27.80451,66.614133,0
27.80451,66.614133,0
27.80451,66.614133,0
27.80451,66.614133,1
27.80451,66.614133,0
27.80451,66.614133,0
27.80451,66.614133,1
27.80451,66.614133,1
27.80451,66.614133,0
27.80451,66.614133,0
27.804613,66.612827,2
27.805145,66.614986,0
27.805894,66.612651,1
27.806553,66.616583,0
27.806553,66.616583,1
27.807081,66.625293,0
27.810515,66.713708,1
27.818056,66.601389,1
27.81872,66.659656,2
27.81872,66.659656,6
27.81872,66.659656,1
27.81872,66.659656,1
27.81872,66.659656,1
27.81872,66.659656,1
27.81872,66.659656,1
27.81872,66.659656,4
27.81872,66.659656,0
27.819698,85.782042,0
27.825268,83.634843,0
27.841243,82.732851,0
27.845358,67.906234,2
27.85,67.9,0
27.859794,69.535337,2
27.859794,69.535337,0
27.862526,68.674936,30
27.865713,83.547506,0
27.867261,-0.28533,5
27.905541,69.190736,0
27.909573,65.87397,3
27.914992,85.164787,0
27.915557,34.329886,201
27.930512,30.837065,0
27.93793,85.45303,0
27.938135,85.102107,0
27.938748,68.659903,2
27.938748,68.659903,5
27.938885,84.405448,2
27.944705,84.22788,0
27.94653,-82.459269,1
27.954875,68.638935,1
27.954875,68.638935,3
27.954875,68.638935,0
27.960898,68.642051,3
27.96175,68.642342,1
27.96175,68.642342,0
27.96175,68.642342,0
27.9656,-82.799764,0
27.971136,84.898478,0
27.971136,84.898478,0
27.971136,84.898478,0
27.971136,84.898478,0
27.982927,83.036138,0
27.99036,82.301773,0
27.991976,65.384674,2
27.994401,65.291319,1
28.002038,65.285708,1
28.002464,65.288417,1
28.006343,110.183928,6
28.008952,65.288544,1
28.014167,67.831111,0
28.016667,69.316667,0
28.018651,65.296326,2
28.019567,69.55201,0
28.020843,69.552937,0
28.032423,82.523319,0
28.035556,66.351111,7
28.044232,82.486079,0
28.045,82.487778,0
28.046731,82.804809,1
28.049155,82.312629,1
28.05047,82.488041,0
28.052182,9.556767,77
28.065204,81.621819,0
28.066177,81.621757,0
28.071289,68.59464,0
28.096212,65.26886,3
28.107647,68.025392,0
28.108166,68.025271,0
28.108232,68.025224,0
28.129582,82.294835,0
28.130355,82.295666,0
28.130355,82.295666,6
28.13192,81.931657,0
28.1329,67.8325,0
28.142238,82.29641,0
28.146057,81.778702,0
28.155166,67.885297,0
28.166667,67.866667,0
28.166667,67.866667,0
28.172733,85.313622,1
28.179275,68.04477,1
28.201554,68.667803,11
28.201554,68.667803,4
28.213125,67.969503,16
28.21729,67.516251,4
28.223564,83.679177,0
28.240278,68.775,0
28.240278,68.775,3
28.240884,33.62257,4
28.243077,69.181066,0
28.243302,67.927933,6
28.245118,33.622913,46
28.262215,84.016742,0
28.276549,84.354205,0
28.276944,68.451389,1
28.276944,68.451389,0
28.277021,68.442593,0
28.280021,68.440408,4
28.280021,68.440408,0
28.280021,68.440408,0
28.280021,68.440408,0
28.280021,68.440408,0
28.280021,68.440408,0
28.280021,68.440408,0
28.282539,68.585479,15
28.283155,67.451572,0
28.28458,67.447786,3
28.286847,67.440841,3
28.291564,-16.62913,2
28.306799,66.336894,29
28.312161,65.663892,9
28.312161,65.663892,15
28.312161,65.663892,16
28.314007,62.789922,0
28.334966,77.779894,1
28.340071,68.188997,1
28.340071,68.188997,5
28.340071,68.188997,8
28.340071,68.188997,6
28.340071,68.188997,0
28.340071,68.188997,1
28.340071,68.188997,4
28.340071,68.188997,4
28.340071,68.188997,0
28.340071,68.188997,2
28.340071,68.188997,0
28.340071,68.188997,3
28.340071,68.188997,9
28.340071,68.188997,0
28.340071,68.188997,0
28.340071,68.188997,0
28.340071,68.188997,0
28.340071,68.188997,0
28.340071,68.188997,6
28.340071,68.188997,11
28.340071,68.188997,0
28.340071,68.188997,25
28.340071,68.188997,0
28.342315,64.478134,3
28.36995,68.345008,6
28.36995,68.345008,7
28.36995,68.345008,18
28.36995,68.345008,2
28.36995,68.345008,0
28.36995,68.345008,0
28.36995,68.345008,0
28.36995,68.345008,0
28.36995,68.345008,0
28.372371,68.351955,1
28.37441,68.34808,48
28.374433,68.348339,0
28.374475,68.348833,8
28.374475,68.348833,2
28.374486,68.575287,0
28.376389,69.363889,3
28.386432,66.227987,0
28.3898,68.190838,0
28.3898,68.190838,1
28.3898,68.190838,1
28.397913,68.381975,0
28.40238,69.937211,0
28.416768,45.971496,0
28.426883,70.304247,2
28.428611,68.473333,0
28.429721,68.667423,0
28.431944,69.581111,0
28.432014,66.067617,22
28.432072,69.58089,0
28.432072,69.58089,0
28.432072,69.58089,0
28.432072,69.58089,10
28.449171,66.056358,0
28.449374,68.194427,2
28.454458,67.956442,0
28.455562,77.583532,1
28.458421,68.133223,7
28.458421,68.133223,5
28.458421,68.133223,3
28.458421,68.133223,6
28.458421,68.133223,0
28.458421,68.133223,0
28.458421,68.133223,2
28.458421,68.133223,0
28.458421,68.133223,1
28.458421,68.133223,2
28.458421,68.133223,3
28.458421,68.133223,2
28.458421,68.133223,0
28.458421,68.133223,0
28.458421,68.133223,1
28.458421,68.133223,4
28.458421,68.133223,0
28.458421,68.133223,0
28.458421,68.133223,22
28.458421,68.133223,4
28.458421,68.133223,0
28.458421,68.133223,0
28.458421,68.133223,0
28.458421,68.133223,2
28.459033,65.804672,1
28.4611,70.2139,1
28.461101,70.213898,0
28.463812,67.293026,0
28.466667,67.283333,0
28.466667,68.283333,3
28.477856,66.281947,1
28.486481,66.260483,2
28.486481,66.260483,2
28.486481,66.260483,0
28.488986,66.255455,6
28.490733,65.095779,3
28.490733,65.095779,2
28.490733,65.095779,1
28.490733,65.095779,13
28.490733,65.095779,0
28.490733,65.095779,0
28.490733,65.095779,0
28.490733,65.095779,5
28.490733,65.095779,0
28.490733,65.095779,0
28.490733,65.095779,33
28.490733,65.095779,14
28.490733,65.095779,3
28.490733,65.095779,0
28.490733,65.095779,1
28.490733,65.095779,2
28.490733,65.095779,0
28.490733,65.095779,0
28.490733,65.095779,0
28.491221,66.260402,7
28.492443,66.262208,1
28.492443,66.262208,0
28.492443,66.262208,11
28.492443,66.262208,9
28.492443,66.262208,0
28.492443,66.262208,0
28.497661,68.224411,0
28.497661,68.224411,22
28.5069,69.9597,0
28.509136,34.513634,105
28.516969,65.101547,4
28.516969,65.277328,0
28.518674,68.541047,0
28.51882,68.541111,0
28.51882,68.541111,3
28.51882,68.541111,0
28.51882,68.541111,2
28.51882,68.541111,0
28.51882,68.541111,0
28.51882,68.541111,0
28.519393,68.542815,1
28.519684,68.541119,0
28.519882,68.54302,2
28.519948,68.54099,1
28.520665,68.54353,0
28.522498,69.228092,0
28.523003,68.167205,0
28.539064,68.419333,7
28.543513,76.714565,5
28.543762,68.158065,0
28.545323,68.263207,4
28.546227,68.21866,1
28.5475,68.563056,2
28.547657,68.218994,2
28.547657,68.218994,3
28.547657,68.218994,5
28.547657,68.218994,3
28.547657,68.218994,5
28.547657,68.218994,0
28.547657,68.218994,9
28.547657,68.218994,18
28.547657,68.218994,3
28.547657,68.218994,0
28.547657,68.218994,0
28.547657,68.218994,0
28.547657,68.218994,0
28.547657,68.218994,1
28.547657,68.218994,2
28.547657,68.218994,1
28.548338,68.217174,0
28.55,68.216667,0
28.55,68.216667,2
28.55,68.216667,0
28.55,68.216667,16
28.55,68.216667,0
28.55,68.216667,1
28.55,68.216667,4
28.55,68.216667,0
28.55,68.216667,1
28.55,68.216667,0
28.55,68.216667,1
28.55,68.216667,0
28.55,68.216667,0
28.55,68.216667,0
28.55,68.216667,4
28.55,68.216667,0
28.55,68.216667,0
28.555556,33.976111,0
28.557385,68.287475,0
28.55755,33.975673,0
28.55755,33.975673,0
28.559798,68.115814,0
28.561004,68.262466,1
28.565124,66.903494,1
28.57005,66.90628,1
28.573705,68.232698,0
28.579367,66.576886,1
28.58229,65.418223,1
28.583162,65.415914,0
28.583333,65.416667,6
28.583333,65.416667,3
28.583333,65.416667,1
28.583333,65.416667,4
28.583333,65.416667,7
28.583333,65.416667,8
28.587601,68.047751,0
28.59189,68.039822,24
28.596279,81.626688,0
28.596338,81.61781,0
28.598889,68.297222,0
28.602895,83.336188,0
28.606226,68.253136,0
28.606951,76.990486,2
28.607431,68.231735,0
28.608333,66.314444,0
28.613422,67.484808,4
28.61685,67.470657,0
28.62168,69.185903,3
28.626117,68.191345,0
28.626389,68.129167,4
28.629159,68.616381,3
28.629159,68.616381,16
28.629159,68.616381,0
28.629159,68.616381,0
28.629159,68.616381,0
28.630806,69.186259,21
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,5
28.630806,69.186259,0
28.630806,69.186259,4
28.630806,69.186259,5
28.630806,69.186259,7
28.630806,69.186259,1
28.630806,69.186259,0
28.630806,69.186259,1
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,5
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,6
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,0
28.630806,69.186259,5
28.630806,69.186259,0
28.631272,-106.072715,0
28.632744,77.219676,2
28.632897,69.192396,0
28.633952,77.224159,2
28.634374,69.189441,0
28.634991,66.350642,7
28.635308,77.22496,0
28.635636,69.186547,6
28.635636,69.186547,3
28.635636,69.186547,0
28.635636,69.186547,2
28.63576,68.241463,0
28.63603,69.186361,1
28.63603,69.186361,0
28.63603,69.186361,0
28.63603,69.186361,4
28.63603,69.186361,0
28.636046,69.186501,0
28.636116,69.186465,7
28.636137,69.186431,1
28.636137,69.186474,0
28.636138,69.186431,4
28.636138,69.186431,0
28.636138,69.186431,2
28.636138,69.186431,1
28.636138,69.186431,4
28.636138,69.186431,0
28.636154,69.186308,0
28.638421,69.204747,14
28.63908,69.186756,0
28.642402,69.189423,0
28.655947,69.167465,0
28.665109,67.750849,3
28.679594,33.306915,0
28.682456,80.362065,0
28.683333,80.6,0
28.699213,68.823866,4
28.709268,82.486105,0
28.711122,82.236589,0
28.712988,33.663463,0
28.725766,68.410103,0
28.748056,63.858149,0
28.776264,68.381612,0
28.78181,77.500288,1
28.789167,64.739444,0
28.805527,69.037299,1
28.818487,66.202617,11
28.818487,66.202617,4
28.820094,70.178762,0
28.825851,62.750063,0
28.836253,80.32083,0
28.836561,-105.914332,2
28.8375,81.707778,0
28.849303,66.617695,0
28.883333,64.416667,5
28.883333,64.416667,0
28.884362,64.412815,0
28.884512,64.412985,3
28.885631,64.405301,2
28.885631,64.405301,0
28.885631,64.405301,2
28.885865,64.414532,0
28.886617,66.595316,0
28.912869,68.046944,3
28.918025,66.429992,6
28.91853,66.42715,2
28.91853,66.42715,2
28.91853,66.42715,0
28.918836,69.008802,1
28.921631,69.010191,0
28.923448,69.001648,3
28.923448,69.001648,2
28.926439,69.007444,0
28.92773,81.645057,0
28.941852,69.061738,2
28.946174,63.149803,0
28.946678,61.586123,0
28.948411,69.398299,0
28.95,69.066667,11
28.95,69.4,0
28.955469,69.384377,0
28.958596,69.393981,5
28.958596,69.393981,7
28.958596,69.393981,0
28.958596,69.393981,0
28.958596,69.393981,0
28.958596,69.393981,0
28.958596,69.393981,0
28.958596,69.393981,0
28.958596,69.393981,0
28.958596,69.393981,0
28.958596,69.393981,0
28.958596,69.393981,0
28.95882,69.054746,4
28.972767,34.653478,16
28.978333,67.443889,2
28.984462,77.706414,1
28.984798,77.706445,1
28.990337,68.012707,0
28.990337,68.012707,0
28.990724,68.011867,0
28.990968,68.01247,0
28.995,68.348333,0
28.995432,69.018131,1
29.016492,82.388578,0
29.02161,66.589071,10
29.02161,66.589071,0
29.021807,66.587648,1
29.021807,66.587648,1
29.021807,66.587648,3
29.021807,66.587648,0
29.021807,66.587648,5
29.021807,66.587648,0
29.021807,66.587648,2
29.021807,66.587648,0
29.025833,66.59,1
29.025833,66.59,0
29.025833,66.59,2
29.025833,66.59,0
29.025833,66.59,0
29.025833,66.59,0
29.025833,66.59,0
29.025833,66.59,3
29.025833,66.59,0
29.030057,66.589323,0
29.030057,66.589323,0
29.033333,69.15,14
29.033333,69.15,4
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,35
29.033333,69.15,0
29.033333,69.15,2
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,36
29.033333,69.15,5
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,4
29.033333,69.15,2
29.033333,69.15,2
29.033333,69.15,6
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,3
29.033333,69.15,1
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,11
29.033333,69.15,1
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,4
29.033333,69.15,0
29.033333,69.15,3
29.033333,69.15,3
29.033333,69.15,6
29.033333,69.15,2
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,22
29.033333,69.15,7
29.033333,69.15,7
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,2
29.033333,69.15,0
29.033333,69.15,11
29.033333,69.15,0
29.033333,69.15,2
29.033333,69.15,4
29.033333,69.15,7
29.033333,69.15,0
29.033333,69.15,6
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,0
29.033333,69.15,1
29.03345,69.150094,2
29.033559,69.149945,12
29.033559,69.149945,5
29.033559,69.149945,2
29.033559,69.149945,4
29.033559,69.149945,5
29.033559,69.149945,6
29.033559,69.149945,2
29.033559,69.149945,1
29.033559,69.149945,4
29.033559,69.149945,0
29.033559,69.149945,4
29.033559,69.149945,0
29.033559,69.149945,1
29.033559,69.149945,0
29.033584,69.152277,0
29.033858,69.139225,0
29.033879,69.149706,3
29.034935,69.158979,6
29.035054,69.148801,4
29.035359,69.164586,5
29.035482,69.1531,1
29.035482,69.1531,2
29.035482,69.1531,2
29.035482,69.1531,2
29.035482,69.1531,0
29.035482,69.1531,0
29.035482,69.1531,2
29.035482,69.1531,0
29.035482,69.1531,1
29.035482,69.1531,0
29.036203,69.156628,0
29.036961,69.183258,0
29.037681,66.581497,3
29.037681,66.581497,1
29.037681,66.581497,2
29.037681,66.581497,10
29.037681,66.581497,1
29.037681,66.581497,0
29.037681,66.581497,0
29.038837,69.14378,0
29.041111,48.1375,0
29.046681,21.856859,2
29.061053,66.594123,0
29.079167,66.581389,0
29.08236,68.865528,34
29.08236,68.865528,9
29.082774,68.095446,0
29.082774,68.095446,2
29.089186,-110.96133,1
29.091302,48.12216,2
29.091445,67.971445,4
29.098026,70.308716,0
29.10636,67.687177,0
29.10636,67.687177,0
29.10636,67.687177,0
29.10636,67.687177,10
29.10636,67.687177,0
29.10636,67.687177,0
29.10636,67.687177,3
29.10636,67.687177,0
29.10636,67.687177,3
29.125773,69.315062,4
29.140415,69.093531,0
29.140415,69.093531,0
29.140415,69.093531,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.140991,69.096085,0
29.141029,69.099877,1
29.141352,69.092134,0
29.141352,69.092134,0
29.141929,69.099877,0
29.142127,69.100003,4
29.142266,69.100201,0
29.142918,69.095774,0
29.142918,69.095774,0
29.142918,69.095774,0
29.142918,69.095774,0
29.142918,69.095774,0
29.142918,69.095774,0
29.142918,69.095774,0
29.143181,69.098104,2
29.146593,69.084035,0
29.169254,67.834677,3
29.200123,80.885239,0
29.202521,70.246124,0
29.211389,67.7325,5
29.215465,67.92444,0
29.218825,80.499386,0
29.219602,76.144153,1
29.224096,67.667112,0
29.22889,67.669859,15
29.228902,67.666567,0
29.229008,67.668329,4
29.229304,67.666223,1
29.229304,67.666223,20
29.229304,67.666223,0
29.229304,67.666223,0
29.229369,67.666223,0
29.233803,33.949759,13
29.23935,67.652707,0
29.252088,68.896215,0
29.252489,68.896492,0
29.273668,69.087636,4
29.274832,82.183049,0
29.296993,68.905073,0
29.29767,64.706734,0
29.29767,64.706734,0
29.29767,64.706734,0
29.306841,120.075058,36
29.310183,34.153195,3
29.310183,34.153195,0
29.313775,48.00846,1
29.348738,66.639369,1
29.348925,66.639326,0
29.349475,66.638484,0
29.365,48.001389,4
29.365,48.001389,2
29.365,48.001389,1
29.365421,32.178526,0
29.366667,67.816667,1
29.386962,68.026485,0
29.388249,67.816777,0
29.393754,65.94228,0
29.393754,65.94228,0
29.395487,65.941486,0
29.395681,71.676924,16
29.395681,71.676924,9
29.395681,71.676924,0
29.395681,71.676924,3
29.408737,67.189449,2
29.408737,67.189449,2
29.408737,67.189449,0
29.408737,67.189449,2
29.408737,67.189449,3
29.408737,67.189449,0
29.40883,67.189449,7
29.413283,67.189207,4
29.422853,67.603941,0
29.422853,67.603941,2
29.422853,67.603941,0
29.423192,65.96941,0
29.4371,64.038418,19
29.449923,77.310803,1
29.465905,67.186432,1
29.473889,67.651389,1
29.473889,67.651389,3
29.473889,67.651389,0
29.482778,66.075,0
29.482778,66.075,0
29.483839,67.642344,0
29.492568,34.894903,193
29.50369,67.565681,0
29.509165,80.865453,0
29.528243,68.134198,0
29.530263,68.135355,5
29.531969,35.007061,2
29.531969,35.007061,5
29.538814,65.988586,1
29.539552,67.875908,0
29.539562,67.875917,2
29.541502,67.902664,0
29.545888,67.875896,2
29.545888,67.875896,0
29.545888,67.875896,9
29.545888,67.875896,11
29.545888,67.875896,0
29.545888,67.875896,33
29.545888,67.875896,16
29.546281,67.875068,7
29.546729,67.872307,0
29.547279,67.871568,1
29.547279,67.871568,41
29.547291,67.871513,0
29.547291,67.871513,20
29.547291,67.871513,2
29.547327,67.87265,4
29.548335,67.875374,21
29.548689,67.871604,3
29.550761,67.871275,2
29.551957,66.019326,5
29.551957,66.019326,0
29.551957,66.019326,4
29.551957,66.019326,2
29.551957,66.019326,2
29.553076,81.197706,3
29.554167,66.021389,0
29.554644,66.019493,4
29.554644,66.019493,0
29.554644,66.019493,0
29.555054,66.0198,0
29.555726,66.019371,0
29.555805,66.019589,0
29.555805,66.019589,0
29.555805,66.019589,2
29.555805,66.019589,0
29.555805,66.019589,0
29.555805,66.019589,2
29.555805,66.019589,1
29.555988,66.021388,2
29.556585,66.019542,0
29.556585,66.019542,0
29.556585,66.019542,0
29.557669,34.951925,0
29.557669,34.951925,0
29.557669,34.951925,0
29.557669,34.951925,0
29.562707,34.944649,0
29.56301,106.551557,1
29.563396,67.793492,0
29.564449,-104.544098,1
29.565544,66.008751,2
29.566768,67.759224,4
29.567672,67.728415,2
29.583012,65.991043,0
29.591819,32.703367,0
29.594626,66.273125,0
29.604444,67.060833,0
29.610454,66.922164,0
29.610454,66.922164,0
29.610454,66.922164,0
29.610454,66.922164,2
29.610454,66.922164,1
29.610454,66.922164,1
29.610454,66.922164,0
29.610454,66.922164,0
29.629405,67.404015,0
29.633429,72.289087,0
29.64412,67.816657,0
29.64412,67.816657,0
29.64412,67.816657,0
29.650793,68.707942,0
29.657978,91.1011,0
29.668961,34.303909,1
29.672542,68.715148,0
29.673584,68.714513,0
29.673735,68.732786,0
29.673863,68.715498,2
29.673863,68.715498,0
29.673863,68.715498,4
29.673863,68.715498,2
29.673863,68.715498,0
29.673863,68.715498,0
29.673863,68.715498,0
29.673863,68.715498,10
29.673863,68.715498,3
29.673863,68.715498,23
29.673863,68.715498,2
29.673863,68.715498,0
29.673863,68.715498,0
29.673863,68.715498,6
29.673863,68.715498,0
29.673863,68.715498,0
29.673863,68.715498,5
29.673863,68.715498,5
29.673863,68.715498,5
29.673863,68.715498,0
29.673863,68.715498,0
29.673863,68.715498,0
29.673863,68.715498,0
29.673863,68.715498,0
29.688867,72.993668,2
29.690439,66.933775,0
29.691632,66.927123,0
29.691632,66.927123,0
29.693682,67.382448,0
29.695749,47.435412,16
29.696578,72.5537,7
29.700041,67.375877,0
29.724297,34.511125,0
29.728607,66.876097,0
29.734086,66.457071,5
29.735,69.634722,0
29.73934,66.852951,1
29.764377,23.783684,1
29.774722,67.779722,0
29.783889,64.025,9
29.799248,66.84749,1
29.799248,66.84749,1
29.799248,66.84749,3
29.799248,66.84749,3
29.799248,66.84749,0
29.799248,66.84749,1
29.799248,66.84749,5
29.799248,66.84749,3
29.799248,66.84749,5
29.799248,66.84749,0
29.799248,66.84749,0
29.799248,66.84749,0
29.799248,66.84749,0
29.799248,66.84749,6
29.799248,66.84749,32
29.799248,66.84749,2
29.799638,66.850306,0
29.799639,66.850306,4
29.799639,66.850306,7
29.799639,66.850306,2
29.8,66.85,0
29.8,66.85,1
29.800158,66.849889,3
29.800158,66.849889,13
29.800158,66.849889,44
29.800158,66.849889,0
29.800158,66.849889,2
29.800547,66.849383,0
29.800905,66.850383,14
29.801252,66.844597,1
29.852958,67.016906,0
29.855115,67.443987,0
29.863015,67.330351,4
29.863064,67.329909,0
29.863064,67.329909,6
29.865145,67.016906,0
29.865145,67.046459,0
29.865145,67.046459,2
29.866252,67.329963,15
29.866252,67.329963,22
29.866252,67.329963,0
29.866252,67.329963,0
29.866252,67.329963,0
29.866252,67.329963,0
29.866252,67.329963,21
29.866252,67.329963,1
29.866252,67.329963,4
29.866252,67.329963,0
29.866252,67.329963,3
29.866252,67.329963,0
29.866252,67.329963,0
29.866667,67.33333,7
29.866667,67.333333,5
29.866667,67.333333,0
29.866667,67.333333,3
29.866667,67.333333,0
29.866667,67.333333,0
29.866667,67.333333,0
29.866667,67.333333,3
29.866667,67.333333,1
29.866667,67.333333,4
29.866667,67.333333,0
29.866667,67.333333,11
29.866667,67.333333,14
29.866698,67.333388,0
